record_id;machine_type;shift;operator_level;maintenance_done_recently;temperature_c;pressure_bar;vibration_mm_s;current_a;runtime_hours;humidity_pct;production_rate_units_h;defect_count_last_hour;days_since_maintenance;machine_status
100225;CNC;Night;Senior;No;71.61;6.26;2,6;15.36;1004.9;27.1;91.9;1;6;FAILURE
100020;Compressor;Night;Junior;;76,88;9.28 bar;2.89;18,96;548.3;39.4;106.1;1;59;WARNING
101226;Conveyor;Afternoon;Junior;N;53.57;4.34;4.52;11.12;;25.8;123.5;1;32;OK
101964;CNC;Night;senior;N;81.5;6.41;1.57;18.96 A;649.1;58.2;115.3;2;118;WARNING
101485;Compressor;Afternoon;junior;no;73.15;7.51;5.42;20.09;589,0;55.3;96.0;0;54;FAILURE
100669;CNC;night;junior;No;89,67;8.08;5,67;17.97;1239.0;36.3;121.6;2;52;FAILURE
101095;Compressor;Night;Junior;0;99.36;8.3;6,35;18.49;1247.5;44.0;102.4;1;112;FAILURE
101711;Compressor;Afternoon;Senior;N;90,19;8.52;5.87;16.62;525.8;62.2;73.7 u/h;1;115;FAILURE
100047;Pump;Night;Intermediate;No;84.73;6.39;8.79;17.78;698.2;49.8;92,6;6;88;FAILURE
102130;CNC;Afternoon;intermediate;No;84.63;6.61;4,42;22.96;532,6;44.2;100.0;4;116;WARNING
100030;Compressor;M;Junior;Yes;80.65;7.0;1.16;19.28;988.4;58.1;86.1;2;44;WARNING
102232;Compressor;MORNING;;No;88.39;7.64;4,78;29.94;783.5;44.1;106.6;0;25;FAILURE
101722;CNC;afternoon;senior;N;53.22;5.55 bar;4,31;11.91;1224.9;51.1;113.9;2;117;FAILURE
101238;Pump;M;Intermediate;No;69.47;7.48;3.8;22.41;417.3;43.7;101.4;2;70;WARNING
102401;Compressor;Morning;Senior;0;76.2;9.24;0,65;19,38;746.6;54.7;76.6;1;15;OK
101094;CNC;Afternoon;senior;No;78.17;5.9;6,36;18.36;287.2;32.4;125.7;2;72;WARNING
102599;Conveyor;Night;Intermediate;No;75.08 C;3.47;2.62;14.07;1604.5;40.6;131.9;1;16;FAILURE
100650;CNC;A;Senior;No;69,4;7.1;6.68;24.05;389.9;32.8;120.0;4;30;WARNING
101419;Conveyor;Morning;Junior;no;58.2;6.51;4.87;16.55;215.9;66,0;144.3;2;19;OK
101495;Pump;Morning;Intermediate;Yes;66.83;7.42;;25.22 A;807.3;41.0;107.6;1;23;OK
100271;CNC;Afternoon;Intermediate;No;77.4;7.14 bar;3.55;20.44;880.7;51.8;N/A;2;29;FAILURE
100915;Conveyor;Night;Intermediate;Y;71.33;7.69;1.1;19.45;315.5;34.2;126.5;1;38;OK
100878;Pump;Night;Intermediate;No;73.19;8.46;12.19;18.99;546.6;30.4;99.3;10;59;FAILURE
100424;CNC;Afternoon;Intermediate;0;81.81;7.66;6.6;21.54;877.1;15.5;48.3;1;61;FAILURE
102389;Compressor;Night;Intermediate;No;90.96;8.76;1.73;23.93;492.2;19.0;59.9;2;68;WARNING
102503;Conveyor;Morning;Intermediate;No;56.02;3.98;0.67;21.81;423.8;56.4;117.4;1;1;OK
100036;CNC;AFT;Intermediate;no;72.75;6.57;6.18;18.23;854.7;69.3;128.1;1;59;FAILURE
102425;Conveyor;Afternoon;Intermediate;No;64.91;3.35;2.94;24.76;405.1;40.3;140.2;1;56;OK
100749;Compressor;Night;Mid;No;93.12;6.05;6.44;23.42;191.8;39.2;75,6;4;45;OK
102292;Compressor;morning;Senior;Yes;72.08;6.57;3.5;18.14;760.5;31.5;79.7;0;70;OK
100274;Compressor;Morning;junior;N;73.58;9.04;1.96;24.38;489.5;33,7;74.2;1;60;WARNING
100272;CNC;AFT;Junior;0;68.01;5.74;2.21;15.49;919.6;63.8;114.6;3;99;FAILURE
102452;Compressor;Afternoon;Junior;No;77.03;7.45;3.45;26.11;1453.6;64.9;75.0;3;83;FAILURE
101615;Conveyor;afternoon;Intermediate;No;54.35;6.04;1.66;14.82;785.3 h;55.8;86.0;1;117;WARNING
100616;Compressor;NIGHT;Senior;No;106.94;5.11;9.88;26,95;311.7;35.9 %;?;7;19;FAILURE
100138;Pump;afternoon;Intermediate;No;66.45;6,62;1.0;23,68;1921.2;43.9;96.8;0;80;FAILURE
101654;CNC;Afternoon;Intermediate;No;93.46;6.34;0.99;9.83;626.0;36.3;83.6;2;5;OK
100854;Conveyor;Morning;Junior;Yes;53.7;5.19;1.09;27.04;144.0;32.7;120,0;1;5;OK
101944;CNC;AFT;Junior;;69.52;6.18;5.94;19.95;716.6;85.4;92.5;2;87;FAILURE
102229;CNC;Night;Intermediate;No;94.25;N/A;8.78;20.22;836.0;52.7;101.5;1;2;FAILURE
101799;Compressor;Morning;Sr;no;;7.33;5.02;22.08;1082.4;56.1;102.2;5;38;FAILURE
100921;CNC;Afternoon;Junior;0;72.19;7.52;2.25;14.9;416.1;23.0;109.9;3;32;OK
101112;Pump;Night;Senior;no;97.98;;2.55;21.33;197.0;;109.3;6;78;WARNING
101148;Conveyor;Night;Sr;No;63.47;5.09;5.09 mm/s;17.12;;50.3;92.5;3;29;OK
101733;Compressor;MORNING;Intermediate;0;92.58;8.19;3.21;15.45 A;1033.9;44.8;73.4;2;107;FAILURE
100598;Compressor;Morning;senior;No;92.39;6.09;0.17;33.43;360.9;46.3;89.9;1;116;OK
100565;Compressor;A;intermediate;No;75.87 C;7.59;0.67 mm/s;11.99;;47.2;117.0;1;50;OK
102242;CNC;Afternoon;Senior;No;74.09;7.26;7.76;16.62;589.1;51.6;77.1;3;52;FAILURE
100792;Pump;Afternoon;Intermediate;yes;75.75;9.89;3.86;20.8;410.6;48.4;73.0;2;39;WARNING
100812;CNC;Morning;Senior;0;44.46;5.63;;17.82;424.0;54.0;121.6;0;57;OK
100633;CNC;Afternoon;Intermediate;N;68.65;5.8;1.89;15.3;870.5;47.6;89.0;0;41;WARNING
100305;Conveyor;Afternoon;Senior;no;82.29;4.79;0.86;17.04 A;315.9;40.4;115.2;0;48;OK
101305;Conveyor;afternoon;Senior;No;46.76;5.6;4.61;9.24;616.5;32.1;142.3;0;119;WARNING
100547;Pump;Night;Junior;No;62.82;8.11;unknown;19.26;1140.1;42.7;79.8;1;38;FAILURE
102001;Conveyor;Afternoon;Intermediate;Yes;50.68;6.73;2.96;20.21;;50.2;125.7;0;118;FAILURE
102282;CNC;Afternoon;senior;No;72.37;4.69;2,24;13.11;284.3;56.3 %;92.2;2;113;OK
101195;Conveyor;AFT;Intermediate;No;51.85;6.22;3.39;17.61;95.8;50.4;122.5;1;105;OK
101794;Compressor;A;intermediate;0;82.87;8,02;4.01;23.97;904.7;41.0;78.4;3;27;FAILURE
101610;Pump;Morning;Senior;No;73.4;5.74;3.59;27.52;1112.2;23.1;90.0;4;104;FAILURE
100939;Conveyor;Morning;Junior;No;72.29;5.86;2.31;16.17;618.7;20.3;154.1;1;35;OK
100795;CNC;Night;Intermediate;Yes;69.7;8.44;4.14;17.53;971.8;45.0;?;1;7;FAILURE
101309;CNC;Afternoon;Intermediate;No;58.1;4.32;0.73;12.86;671.4;32.3;84.8;1;19;OK
100891;Pump;Afternoon;junior;N;63.68;8.88;5.91;18.02;1431.4 h;20.2;92.7;2;49;FAILURE
101088;Compressor;Night;senior;N;79.66;7.34;2.2;23.73;957.1;49.8;83.5;1;24;FAILURE
100119;Pump;morning;Intermediate;N;N/A;9.19;5.28;19.23;492.7;40.2;81.3;1;57;WARNING
101983;Conveyor;Night;Intermediate;N;59.53;5.98;9,86;16.21;344.0;37,2;135.8;3;38;FAILURE
101329;CNC;Morning;Intermediate;N;73.13;;5.35;14.04;1219.3;27.4;103.7;3;73;FAILURE
102011;CNC;Night;Mid;No;;6.21;0.29;17.59;689.0;38.8;106.2;1;62;WARNING
102067;Pump;Night;Intermediate;Y;85,97;6.35;3.47;16.63;399.1;46.4;103.9;4;26;OK
101178;Pump;MORNING;;0;86.08;8.89;1.04;24.65;299.3;44.8;78.9;1;101;OK
100312;Pump;MORNING;Intermediate;No;79.41;7.49;3.67;20.87;669,5;42,5;80.9;3;58;WARNING
100992;Compressor;Morning;Jr;No;92.23;7.62;2.07;18.93;891.3;37.8;93.9;2;10;FAILURE
101494;Compressor;MORNING;Senior;Yes;74.05;6.21;3.18;26.78;823.0;57.8;86.3;3;52;OK
102462;Compressor;MORNING;senior;No;72.4;8.24;4.74;21.67;326.8;58.2 %;91.1;1;70;OK
100585;Conveyor;morning;Junior;yes;55.55;4.33;0.66;18.74 A;1160.4;19.0;118.1;0;89;OK
101315;CNC;Afternoon;Junior;N;72.58;5,16;4.03;19.83;452.0;31.7;102.8;0;82;OK
102449;Compressor;M;Intermediate;Yes;69.73;5.94 bar;1.36;20.47;988.0;49.1;98.7 u/h;0;77;WARNING
101016;CNC;Afternoon;junior;N;61.26;8.76;5.73;13.92;543.1;49.7;109.6;2;91;FAILURE
101716;Compressor;Afternoon;senior;no;102.34;8.99;;25.9;1522.6;40.4;107.1;2;101;FAILURE
101758;Conveyor;Morning;Intermediate;No;57.48;4.66;3.47;13.32;1258.8;56.1;111.6;0;38;FAILURE
102246;CNC;Morning;intermediate;No;63.76;6.51;7.59;13.72;886.0;26.4;107.6;2;119;FAILURE
101842;Compressor;Morning;Junior;Yes;81.39;8.67;2.05;20.4;2086.2;45.9;108.8;1;89;FAILURE
101707;CNC;afternoon;Senior;no;77.29;5.83;5.15;;608.1;30.3;112.1;1;93;FAILURE
102078;CNC;Morning;Intermediate;no;65.84;5.77;3.48;20.13;1031.3;;80.3;1;17;WARNING
101006;Pump;Morning;Intermediate;No;71.89;7.82;12.62;25.21;792.3;45,1;80.3;4;108;FAILURE
100459;Compressor;Morning;Junior;0;97.28;7.62;0.77;26.64;523.5;41.2;82.6;3;111;FAILURE
102074;Conveyor;Morning;Junior;No;51.0;4.42;1.66;15.07;751.7;50.3;108.5;0;104;OK
100756;CNC;Morning;Intermediate;Yes;;3.73;3.16;19.95;480.5;47.1;106.3 u/h;1;116;OK
101332;Pump;Afternoon;Senior;No;82.07;4,41;7.02;20.58;551.6;47.8;106.5;2;4;OK
102277;Compressor;Morning;Intermediate;No;83.34;8.72;1.86;26.09;553.2;55.3;88.5;2;87;WARNING
101080;Pump;Morning;Junior;No;75.71 C;6.45;3.89;17.59;408.4;58.6;61.2;2;66;WARNING
101607;Conveyor;M;Intermediate;no;57.08 C;5.3;4.3;10.58;988.2;54.4;107.8;3;78;FAILURE
102518;CNC;Night;Senior;no;59.27;6.65;1,26;19.48;439.9;50.9;90.3;1;42;OK
100782;Conveyor;Night;Intermediate;No;89.18;5.91;3.13;15.87;207.8;48.2;138.4;5;78;OK
100886;Pump;Night;Sr;Y;85.86;6.13;6.31;25.18;735.6;37.3;76.6;3;21;FAILURE
100087;Compressor;Morning;Senior;No;81.08;7.97;3.79;14.64;664.7 h;68.1;99.2;2;87;FAILURE
100147;Pump;Morning;Senior;No;69.1;7.9;1.29;20.12;591.1;39.8;102.0;2;96;WARNING
101772;Compressor;M;Intermediate;0;73.42;9.93;3.42;30.63;425.3;35.7;70,9;0;34;OK
100836;Compressor;Afternoon;senior;No;90.94;7.91;0.45;27.68;332.3;24.4;83.5;2;5;OK
101370;Pump;morning;Senior;No;75.36;6.49;2.59;20,52;510.0;36.9;88.0;4;107;OK
100043;Compressor;Afternoon;intermediate;Yes;;6.82;2,91;19.36;1583.1;;90.4 u/h;4;6;FAILURE
100744;CNC;MORNING;Senior;0;64.6;6.38;1.98;18.66;729.5;27.6 %;112.5;1;85;OK
102419;CNC;AFT;Senior;Yes;72.96;3.58 bar;;19,93;153.8;31.3 %;86.8;2;115;OK
100431;Conveyor;night;intermediate;0;52.5;4.32;2.57;17.17;557,0;41.1;106.0;0;106;WARNING
101519;CNC;Morning;Intermediate;no;57.36;4.63;0.8;17.18;175.6;70.6;100.7;1;116;OK
100442;CNC;Night;Sr;no;64.75;5.2;0.98;error;655.2;;106.7;2;70;OK
101545;Pump;Afternoon;Junior;No;83,63;4.89;1.39;;594.9;47.5;102.6;1;102;OK
101587;Pump;Morning;Intermediate;No;59.11;5.73;0.88;18.77;;43.8;124.9;1;33;OK
101961;Compressor;Night;Intermediate;no;100.28;8.04;4.64;23.09;838.1;50.9;86.0;1;27;FAILURE
101249;Conveyor;M;Mid;No;66.28;6.02;2.94;18.85;668.3;29.1;110.1;1;76;OK
101582;Pump;Morning;intermediate;No;82.08;;1.13;21.7 A;231,3;44.5;70.1;1;110;OK
100869;CNC;Morning;Intermediate;No;76.66;6.18 bar;1.07;20.57;546.6;38.8;99.4;2;76;WARNING
101275;CNC;Night;Junior;No;75.72;6.8;1.63;20.01;899.8;33.1;70.7;0;16;WARNING
102542;Pump;Afternoon;intermediate;no;85.5;7.98;4.21;10.12;300.8;23,8;105.1 u/h;4;58;OK
102520;CNC;AFT;Intermediate;;65.77;5.91;2.58;20.05;685.4;46.9;91.1;3;16;OK
100341;CNC;Night;senior;N;81.22;6.39;4.45;16.57;402,7;43.0;137.4;2;23;OK
100280;Conveyor;M;Senior;No;;7.82;1.9;20.04;522.1;36.0;138.3;0;95;OK
102220;Pump;Afternoon;Junior;No;75.8;5,21;3.36;21.28;1083.9;56.6;88.8;4;71;FAILURE
100558;Pump;MORNING;Mid;Y;78.8;7.01;2.84;22.63;701.0;52,8;76.1;4;50;WARNING
101764;CNC;NIGHT;Intermediate;0;78.8;6.3;5.17;18.33;;59.5;133.8;1;16;OK
101731;Conveyor;Morning;junior;No;55.43;4.13;N/A;19.7;297.4;41.2;116.6;0;27;OK
101534;Compressor;Afternoon;senior;No;;9.41;3.8;26.62;430.5;;73.4;1;98;FAILURE
101614;Pump;Morning;junior;N;68.63;6.09;2.34;20.04;747.8;70.5 %;85.5;4;106;FAILURE
100154;Compressor;Morning;Mid;Y;92.79;6.95;3.5;16.87 A;1488.9;45.1 %;116.4;7;62;FAILURE
101380;Pump;afternoon;Senior;Y;93.6;6.3;4.51;17.26;788.8;31,7;100.1;0;63;WARNING
102409;Pump;night;Intermediate;No;90.54;N/A;4.34;20.33;624.6;42.9;101,1;1;14;OK
102510;Compressor;Night;Intermediate;Yes;92.06;7.17;1.73;25.35;957.0;51.1;67,9;2;42;FAILURE
100737;CNC;afternoon;Junior;Yes;62.62;6.78;1.24;18.04;879.5;46.4;121.9;2;74;OK
101976;CNC;Morning;Junior;yes;57.84;5.32;0.53;21.39;662.5;33.3;122.4;1;11;OK
102073;CNC;Morning;Junior;no;73,94;8.93;1.87;11.11;741.4;52.0;115.1;0;23;WARNING
102183;Conveyor;Night;Senior;No;75.76;4.93;6,0;16.28;734.0;59.8;111.7;1;14;WARNING
100266;CNC;Morning;Senior;Yes;55.89;4.91;3.13;8.24;560.6;47.6;unknown;1;118;OK
101502;Conveyor;A;intermediate;No;55.28;6.83;3.05;16.39;574.8;42.0;105.4;0;19;OK
100111;Pump;N;Mid;N;81.81;7.14;5.23;18.84;463.1;;78.8;1;105;WARNING
100862;Compressor;Night;Intermediate;No;95.53;8.37;3.51;24.48;659.1;51.7;66.5;1;57;FAILURE
100802;Pump;Night;Junior;Y;85,43;7.39;9.86;21.63;462.3;61.4;63.9;2;86;FAILURE
101726;CNC;Afternoon;Jr;no;77.77;5.18;2.48;17.59;1047.1;48.7;106.2;0;65;FAILURE
101724;Compressor;Morning;Intermediate;No;unknown;6.51;5.09;15.52;749.1 h;63.7;78.3;4;108;FAILURE
101163;Conveyor;morning;Intermediate;no;59.81;5.94;3.44;14.6;310.5;57.6;125.2;2;42;OK
102495;Conveyor;Night;junior;Yes;73.73;5.62;4.56;19.42;1044.4;48.6;128,7;2;80;FAILURE
102291;Conveyor;Morning;Senior;No;51.42;5.51;0.29;17.59;;35.8;112.2;0;94;OK
101384;Conveyor;Morning;Junior;No;67.5;5.42;2.72;16.08;672.4;45.2 %;104.2;0;75;WARNING
101484;CNC;Morning;Sr;Yes;;5.8;2.22;22.43;1166.9;64.7;112.0;0;81;FAILURE
101997;CNC;Afternoon;junior;Y;65.8;5.71;2.47;17.84;1188.2;38.3 %;97.3;5;85;FAILURE
100989;Pump;Night;Intermediate;0;71.29;7.11;3.31;24.82;326.0;;106.0;1;1;OK
100995;Conveyor;morning;junior;no;45.8;6.77 bar;1.86;14.29;996.7;53.1;115.2;0;44;OK
100622;Pump;N;Senior;no;93.39;4.36;3.96;19.44;651.8;47.8;94.6;2;103;FAILURE
100163;CNC;Morning;Junior;0;71.71;5.09;0.79;24.75;412.6 h;54.7;74.7;0;23;OK
100214;Conveyor;M;Junior;No;53.44;3.29;0.88;15.09;165.5;53.1;128.8;0;6;OK
101881;Pump;Afternoon;senior;No;72.37;9.36;4.0;22.74;1109.3;44.9;83.1;1;66;FAILURE
102015;Pump;Morning;Sr;N;63.94;6.63;0.76;18.38;439.7;16.6;92.1;0;23;OK
100845;CNC;Night;intermediate;no;78,35;6.1;10.74;14.3;597.3;49.7;117.0;3;119;FAILURE
100120;Compressor;Afternoon;Intermediate;no;96,75;8,02;4.31;23.89;2313.2;58.7;75.7;1;52;FAILURE
100665;Pump;Morning;Intermediate;No;79.41;8.15;9.74;19.08;492.3;49.6;106.5;2;61;FAILURE
102187;Conveyor;Morning;intermediate;No;59.36;4.66;3.35 mm/s;16.65;1219.5;33.0;114.5;0;52;FAILURE
101389;Conveyor;Night;Senior;No;61.82;2.78;0.98;18.1;835.4;55.8;137.2;0;90;OK
100713;Conveyor;AFT;Mid;No;59.45;5.34;0,66;14.95;766.1;54.4;95.8;1;102;OK
102125;Pump;Morning;Senior;1;53.51;4.81;4.25;24.88;562.2;50.9 %;85.9;0;30;OK
100775;CNC;Afternoon;Senior;no;68.76;5.63;2.39;21.73;512.5;36.3;126.4;0;84;OK
102411;Compressor;Morning;senior;1;83.33;5.53;5.15;26.21;720.0;41.5;105.1;4;69;WARNING
101301;CNC;Morning;senior;No;54,14;6.25;0,67;14.81;979,8;21.1;129.2;0;96;FAILURE
101292;Compressor;Afternoon;Intermediate;N;75.29;7.04 bar;2.7;28.39;1281.1;59.1;79.3;4;65;FAILURE
102459;CNC;Afternoon;Junior;No;error;5.6;1.31;19.49;646.7;47.8;110.6;1;78;WARNING
100301;Compressor;Afternoon;junior;Yes;90.16;6.56;3.95;21.21;545.6;35.5;89.8;0;114;WARNING
101121;Compressor;AFT;Junior;N;82.12;9.68;3.51;23.19;471.1;53.2;89.8 u/h;3;76;FAILURE
102111;Pump;Night;intermediate;Yes;84.94;4.71;0.58;16,36;659.0;65.2;118.2;1;86;OK
100810;Conveyor;Morning;Senior;Yes;73.09;7.4;;17.08;177.0;39.0;128.8;0;16;OK
100104;Conveyor;Night;Intermediate;No;;4.05;2.58;;865.6 h;39.5;95.6;1;99;OK
102479;Pump;Morning;Senior;1;55.06;5.67;3.24;18.08;1094.9;39.1;88.9;0;41;WARNING
101661;CNC;Night;Junior;0;71,39;7.36;2.8;14.34;444.2;56.1;92.4;0;11;OK
101193;Conveyor;morning;;Yes;50.82;6.03;1.11;19,27;531.4;31.4;138.0;0;12;OK
100156;Compressor;Night;senior;no;84,6;4.49;4.41;29.67;629,0;53.1;51.1;5;112;FAILURE
100491;Compressor;NIGHT;Intermediate;no;65.96;9.0;0.98 mm/s;25.07;859.7;28.8;85.2;1;78;WARNING
101062;Compressor;N;Junior;N;110.63;10.4;8.22;16.66;506.2;46.4;92.7;7;70;FAILURE
102549;Pump;Night;Intermediate;No;117.62;7.0;6.69;25.86;392.3;26.4;57.8;9;83;FAILURE
101248;CNC;N;Intermediate;No;65.46;7.04;0.47;21.78;589.7;57.7;99.2;0;47;OK
101617;CNC;Afternoon;Intermediate;No;72.76;6.88;5.56;18.7;535.6 h;48.0;108.6 u/h;3;115;FAILURE
102150;CNC;Morning;Junior;no;65.79;7.25;5.32;;751.8;57.4;87.5;2;38;WARNING
100591;Conveyor;MORNING;Sr;N;55.54;6.52;1.0;13.92;774.1;62.5;91.0;0;109;OK
101503;Pump;Afternoon;Sr;No;74.12;6.72;4.52;20.5;1092.3;30.0;100.7;2;77;FAILURE
100849;CNC;morning;intermediate;No;57.4;7.92;;9.95;996.8;51.0;119.7;1;65;FAILURE
102595;CNC;Night;intermediate;No;66.78;5,36;2,13;10.26;704.6;57.4;109.6;1;72;OK
102041;CNC;Morning;Intermediate;No;;6.66;2.19;25.49;777.5;55.6 %;105.2;1;94;OK
101691;Compressor;Morning;Intermediate;No;93.57;7.94;9.43;31.04;1136.2;64.5;85.3;4;54;FAILURE
101349;Pump;Night;Senior;N;80.68;6.71;0.61;20.33;507.5;17.5;73.8;3;83;OK
100295;Conveyor;Night;Sr;yes;66.36;5,0;2.29;20.2;752.3;44.7;80.5;1;58;OK
100858;Conveyor;NIGHT;Intermediate;No;66.96;5.08 bar;5.24 mm/s;16.44;183.3;42.6;113.8 u/h;2;87;OK
101050;CNC;Night;Mid;No;85.98;7.13;3.23;19.96;883.9;19,2;81.4;1;39;FAILURE
101454;Conveyor;Afternoon;Intermediate;N;53.26;6.09;0.67;22.37;490,1;29.0;107.3;0;44;OK
101404;Pump;Morning;Junior;no;62.69;7.5;0.79 mm/s;19.29;529.8;53.1;94.5;0;58;OK
102360;CNC;night;Senior;N;83.39 C;4.58;1.73;14.46;648.4;error;105.7;2;48;OK
101784;CNC;Afternoon;Senior;N;67.13;5.96;1.92;17.32;1247.0;66.4;103.7;0;69;FAILURE
102332;Pump;AFT;Jr;1;;7.07;5.76;18.61;331.3;34,6;;0;106;OK
100493;Compressor;Night;Intermediate;No;90.48;6.81;1.25;26.06;1034.2;17.3;70.5;1;115;FAILURE
102467;Conveyor;AFT;senior;No;65.67;4.72;2.39;20.8;768.9;68.9;105.3;2;99;WARNING
101069;CNC;Afternoon;Junior;no;72.19;5.14 bar;3.44;16,93;718.4;57.5;111.5;0;82;WARNING
101887;CNC;Night;Senior;No;74.34;5.92;3.86;13.42;286.9;62.7 %;105.9;4;87;OK
100320;Conveyor;Night;Intermediate;0;77.32;5,75;1.87;20.1;1398.9;12.3;97.6;0;29;FAILURE
101085;Conveyor;Morning;senior;no;54.59;4.58;4.77;16.22;521.6;39.7;80.3;1;39;OK
101297;CNC;Morning;intermediate;N;59.25;8.0;9.01 mm/s;19.2;681,1;22.5;113.8;3;41;FAILURE
101048;Compressor;Afternoon;Senior;0;93.55 C;7.0;1,4;14.86;313.8;18.9;94.7;1;98;OK
100316;Pump;MORNING;Senior;No;71.08;8.9;0.26;23.62;350.7;28.8;87.8;1;30;OK
101734;CNC;Afternoon;Intermediate;no;78.56;3.92;2,78;19.01;226.6;76.8;123,8;4;3;OK
102319;Pump;Night;;N;97.35;5.18;1.27;18.1;727.2;58.0;91.3;2;55;WARNING
102117;CNC;Morning;Senior;No;59.57;5.37;3.36;23.44;1033.0;46.4;131.3;3;13;WARNING
100760;Pump;Afternoon;Intermediate;no;88.19;9.1;3.63;17.43;712.1;48.3;100.5;1;41;FAILURE
100183;Pump;Afternoon;senior;N;94.68;7.02 bar;1.3;;1296.8;36.7;110.7;2;51;FAILURE
100612;Compressor;night;Junior;N;103.87;9.78;3.57;22.77;630.5;70.3;110,8;3;4;FAILURE
101260;Conveyor;MORNING;Senior;no;70.29;5.58;0,29;19.67;245.0;55.3;126.2;2;75;OK
100354;Compressor;Night;Junior;No;84.92;5.63;1.78;30.21;359.2;40.4;87.6;2;7;OK
100716;CNC;Morning;Intermediate;no;61.53;5.27;1.12;16.66;801.9 h;49.8;114.9;2;66;OK
101709;Conveyor;N;Senior;No;70.79;5.75;0.37;16.46;N/A;35.4;104.6;1;10;OK
102060;CNC;morning;junior;no;55.52 C;5.58;1.24;20.42 A;433.5;error;92.7;0;111;OK
100304;Pump;night;Intermediate;No;92.98;6.52;1.27;18.93 A;587.8;39.7;83.3;4;113;FAILURE
100174;Conveyor;Morning;Intermediate;Yes;64,59;4.4;1.21;13,33;670.3;59.4;121.4;0;74;OK
101437;CNC;morning;Jr;No;54.25;6.26;0.88;16.58;595.4;37.5;90.7;1;104;OK
102485;Conveyor;NIGHT;Junior;Yes;62.78;5.37;3.06;21.65;608.4;65.3;;0;33;OK
100606;Compressor;Afternoon;Senior;N;79,53;7.88;1.28;15.59;422.9;28.0;82.1;3;114;OK
100984;Pump;night;intermediate;No;107.24;6.98;5,41;23.01;213.5;32.0;95.5;1;31;OK
101949;CNC;NIGHT;senior;No;90.09;5.19;2.68;12.09;1020.9;64.1;116.7;4;75;FAILURE
100798;CNC;Morning;Senior;no;65.03;7.19;1.26;16.44 A;444.4;36.9;83.3;0;28;OK
101802;Compressor;Night;Senior;Yes;77.83;6.04;8.82;20.94;348.5;32.4;94.5;3;50;WARNING
102437;Compressor;Night;Intermediate;No;92.95;7.85;2.96;22.28;200,7;69.2;67.3;3;54;OK
100380;Compressor;Night;Senior;0;86.58;8.43;6.09;22,69;934.6 h;62.1;90.2;4;86;FAILURE
100539;CNC;NIGHT;Senior;No;83.72;7.15;3.08;23.74;1080.5;52.4;91.7;3;7;FAILURE
100296;Conveyor;Morning;Intermediate;no;54.2;4.95;1.54;14.2;1842.7;51.9;100.7;1;7;FAILURE
100287;CNC;Morning;Senior;N;62.85;7.84;2.03;16.02;1233.7;54.0;93.5;0;32;FAILURE
100945;Pump;Morning;Intermediate;no;80.05;6.5;5.17;9.5;441.3;31.9;110.0;7;56;FAILURE
101429;Compressor;afternoon;Junior;No;100.63;;2.13;22.26;1209.7;56.0;88.0;1;41;FAILURE
100722;Pump;AFT;Junior;No;94.31;7.87;2.43;24.1 A;1222.0;63.6;87,3;1;87;FAILURE
102428;Compressor;morning;Senior;yes;103.45;9.98;7.61;36.1;839.6;31.0;69.6;6;12;FAILURE
102307;Pump;Night;Senior;no;79.88;8.46;4,5;22.54;506.6;52.2;74,9;0;42;FAILURE
101981;Conveyor;Afternoon;Intermediate;Yes;65.98;5.9;6,45;16.33;287.3;38.6;141.2;0;44;OK
100898;CNC;Night;Intermediate;no;83.85;4.14;2.09;13.68 A;686.5;62.7;94,4;2;114;WARNING
100638;Compressor;Morning;Intermediate;0;70,83;8,08;1.89;20,26;1597.8;46.4;93.2;2;60;FAILURE
100396;Pump;Afternoon;intermediate;No;68.63;7.97;3.47;21.62;775.7;32.3;71,5;2;98;FAILURE
101680;Pump;night;Junior;No;84.27;5.04;2.2;18.99;988.1;45,3;80.7;2;114;FAILURE
101536;Pump;Morning;Senior;No;66.45;6.12;2.13;19.75;636.6;29.0;93,3;1;74;OK
100110;Conveyor;afternoon;Mid;No;66.33;4.09;4.95;unknown;610.5;45.8;103.1 u/h;1;20;OK
100541;Conveyor;Morning;senior;Y;53.24;8.51;1.45;19.23;584.0;60.2;87.0;2;109;OK
100899;CNC;Afternoon;Intermediate;Yes;54.91;6.03;3.64;14.28;590.1;40.6;121.5;2;74;OK
102335;Pump;AFT;Mid;no;72.1 C;7.39;5.41;25.1;698.9;66.3;98.5;7;11;WARNING
101626;Compressor;Night;Intermediate;No;99.33;7.63;;19.44;412.9;;108.2;0;117;FAILURE
100452;Conveyor;Morning;Intermediate;Yes;44.79;5.13;6.9;16.06;1044.1;35.9;95.7;0;116;FAILURE
100696;Pump;night;Senior;No;95.66;6.89;2.19;17.14;534,5;63.3;83.7;0;110;WARNING
101513;Compressor;Night;Intermediate;No;;5.78;5.3;13.85;823.3;27.7;79.4;3;43;FAILURE
100508;Conveyor;Afternoon;Sr;No;57.54;6.12;5.12;13.19;752.1;48.8;144.0;2;72;FAILURE
101098;Conveyor;Morning;Intermediate;no;55.7;4.26;2.36;14.42;547.4;55.3;124.1 u/h;1;100;OK
100979;Pump;NIGHT;Intermediate;No;112.3;8.47;3.22;16.2;685,9;36.4;90.8;7;58;FAILURE
101847;Pump;Afternoon;intermediate;no;63.17;;0.36;18.03;1343.1;59.9;97.9;0;36;FAILURE
